Marital Status,Application Mode,Application Order,Course Name,Daytime/Evening Attendance,Previous Qualification,Nationality,Mother's Qualification,Father's Qualification,Mother's Occupation,Father's Occupation,Displaced Student,Special Educational Needs,Is Debtor,Tuition Fees Up-to-Date,"Gender (1=Male, 0=Female)",Scholarship Holder,Age at Enrollment,International Student,Credited Units (1st Sem),Enrolled Units (1st Sem),Evaluated Units (1st Sem),Approved Units (1st Sem),Average Grade (1st Sem),Not Evaluated Units (1st Sem),Credited Units (2nd Sem),Enrolled Units (2nd Sem),Evaluated Units (2nd Sem),Approved Units (2nd Sem),Average Grade (2nd Sem),Not Evaluated Units (2nd Sem),Unemployment Rate (%),Inflation Rate (%),GDP per Capita (USD),Student Status,Total_Enrolled_Units,Total_Approved_Units,Grade_Improvement,Failure_Flag
Single,1st phase—general contingent,0.8571428571428571,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Administrative Staff,Unskilled Workers,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,4.0,0.0,-0.5250000000000004,1
Single,1st phase—general contingent,0.5714285714285714,Nursing,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.625,0.5,0.5714285714285714,0.5972222222222221,0.0,0.0,0.75,0.75,0.5833333333333333,0.5173963133640552,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,15.0,13.0,-0.9119047619047613,0
Single,Technological specialization diploma holders,0.2857142857142857,Social Service,Daytime,Technological specialization course,Portuguese,General commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,Yes,0.23529411764705888,No,0.0,0.5,0.4375,0.5714285714285714,0.47916666666666674,0.0,0.0,0.5,0.4375,0.5,0.4959677419354839,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,12.0,12.0,0.0,0
Single,2nd phase—general contingent,0.8571428571428571,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 1st Cycle,Administrative Staff,Skilled Industry Workers,Yes,No,No,Yes,Male,Yes,0.11764705882352944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Administrative Staff,Yes,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.5,0.375,0.47619047619047616,0.41666666666666674,0.0,0.0,0.5,0.5,0.08333333333333333,0.30241935483870963,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Enrolled,12.0,6.0,-1.4000000000000004,0
Single,Change in course,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Technicians & Professionals,Technicians & Professionals,No,No,No,Yes,Male,No,0.4117647058823528,No,0.0,0.5,0.375,0.0,0.0,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,12.0,0.0,-0.5250000000000004,1
Divorced,Transfer,0.2857142857142857,Nursing,Daytime,Basic education 3rd cycle,Portuguese,Secondary Education,Secondary Education,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Male,No,0.7058823529411764,No,0.0,0.625,0.625,0.47619047619047616,0.46875,0.0,0.0,0.75,0.625,0.41666666666666663,0.39919354838709664,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,15.0,10.0,-0.9000000000000004,0
Single,1st phase—general contingent,0.8571428571428571,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Technicians & Professionals,Yes,No,No,Yes,Male,Yes,0.11764705882352944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,4.0,0.0,-0.5250000000000004,1
Single,Technological specialization diploma holders,0.2857142857142857,Agronomy,Daytime,Technological specialization course,Portuguese,General commerce course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,0.3529411764705883,No,0.0,0.5,0.5,0.5714285714285714,0.538690476190476,0.0,0.0,0.5,0.4375,0.5,0.537442396313364,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-0.14285714285714235,0
Single,1st phase—general contingent,0.8571428571428571,Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Edu 2nd Cycle,Skilled Industry Workers,Skilled Industry Workers,No,No,Yes,Yes,Male,No,0.11764705882352944,No,0.0,0.375,0.5,0.47619047619047616,0.39583333333333326,0.0,0.0,0.375,0.625,0.3333333333333333,0.3749999999999999,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Dropout,10.0,9.0,-0.4499999999999993,0
Single,Over 23 years old,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Armed Forces,No,No,No,Yes,Male,No,0.5294117647058822,No,0.0,0.5,0.4375,0.5714285714285714,0.47916666666666674,0.0,0.0,0.5,0.5,0.41666666666666663,0.3798387096774193,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,12.0,11.0,-1.1999999999999993,0
Single,2nd phase—general contingent,0.2857142857142857,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Service/Sales/Security,Service/Sales/Security,No,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.375,0.5625,0.0,0.0,0.0,0.0,0.375,0.3125,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Enrolled,10.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Machine Operators,Administrative Staff,No,No,No,Yes,Male,No,0.4117647058823528,No,0.0,0.625,0.5,0.6666666666666666,0.4765625,0.0,0.0,0.75,0.5,0.6666666666666666,0.6653225806451611,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Graduate,15.0,15.0,1.7750000000000004,0
Single,1st phase—general contingent,0.2857142857142857,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Service/Sales/Security,Armed Forces,Yes,No,No,Yes,Male,No,0.11764705882352944,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Dropout,4.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,1.0,Tourism,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Service/Sales/Security,Skilled Industry Workers,Yes,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.5,0.75,0.2857142857142857,0.4444444444444444,0.0,0.0,0.5,0.75,0.08333333333333333,0.4959677419354839,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,12.0,4.0,0.3333333333333339,0
Single,1st phase—general contingent,0.5714285714285714,Journalism and Communication,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.5,0.5,0.5714285714285714,0.5138888888888888,0.0,0.0,0.5,0.6875,0.25,0.5282258064516129,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,12.0,9.0,0.0,0
Single,2nd phase—general contingent,0.8571428571428571,Management,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Skilled Industry Workers,Yes,No,Yes,Yes,Male,No,0.05882352941176472,No,0.0,0.375,0.5,0.2857142857142857,0.3055555555555556,0.0,0.0,0.375,0.6875,0.25,0.3853686635944701,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,10.0,6.0,0.5238095238095237,0
Single,3rd phase—general contingent,1.0,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Male,Yes,0.23529411764705888,No,0.0,0.5,0.5,0.38095238095238093,0.32291666666666674,0.0,0.0,0.5,0.6875,0.08333333333333333,0.39919354838709664,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,12.0,5.0,0.5,0
Single,2nd phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Unskilled Workers,Machine Operators,Yes,No,Yes,Yes,Male,Yes,0.11764705882352944,No,0.0,0.5,0.375,0.5714285714285714,0.6527777777777777,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-0.33333333333333215,0
Single,2nd phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Male,Yes,0.2941176470588236,No,0.0,0.625,0.4375,0.6666666666666666,0.7752976190476188,0.0,0.0,0.75,0.5625,0.6666666666666666,0.7916666666666666,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,15.0,15.0,0.21269841269841372,0
Married,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,No,No,No,Yes,Male,No,0.9411764705882353,No,0.0,0.5,0.5,0.5714285714285714,0.47916666666666674,0.0,0.0,0.5,0.375,0.5,0.46370967741935465,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,12.0,12.0,-0.3333333333333339,0
Single,1st phase—general contingent,1.0,Basic Education,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.5,0.5,0.47619047619047616,0.4999999999999998,0.0,0.0,0.5,0.4375,0.41666666666666663,0.5153225806451612,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,12.0,10.0,0.0,0
Single,Over 23 years old,0.2857142857142857,Management (evening attendance),Evening,Higher education—bachelor’s degree,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,Yes,No,No,Yes,Male,No,1.0,No,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.375,0.0,0.0,0.0,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Dropout,7.0,0.0,-0.5250000000000004,1
Single,Over 23 years old,0.2857142857142857,Agronomy,Daytime,Higher education—master’s degree,Portuguese,Higher Education Degree,Higher Education Degree,Administrative Staff,Scientific Specialists,No,No,Yes,Yes,Male,No,0.4117647058823528,No,0.0,1.0,1.0,0.5714285714285714,0.4965277777777777,0.0,0.0,1.0,0.875,0.8333333333333333,0.621774193548387,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Dropout,20.0,16.0,1.1333333333333346,0
Single,2nd phase—general contingent,0.2857142857142857,Tourism,Daytime,Secondary education,Portuguese,General commerce course,Basic Education 3rd Cycle,Administrative Staff,Administrative Staff,No,No,No,Yes,Male,No,0.05882352941176472,No,0.0,0.375,0.375,0.47619047619047616,0.47916666666666674,0.0,0.0,0.375,0.5,0.25,0.43145161290322587,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,10.0,8.0,-0.6666666666666661,0
Married,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,No,Yes,Female,No,0.9411764705882353,No,0.0,0.5,0.4375,0.5714285714285714,0.375,0.0,0.0,0.5,0.6875,0.41666666666666663,0.39919354838709664,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,12.0,11.0,0.0,0
Single,Transfer,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 2nd Cycle,Unskilled Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.2941176470588236,No,0.0,0.75,0.5,0.6666666666666666,0.5916666666666666,0.0,0.0,0.75,0.5,0.5833333333333333,0.6004838709677419,0.0,0.37209302325581406,0.4888888888888888,0.7661822985468957,Graduate,16.0,14.0,0.0,0
Single,Over 23 years old,0.2857142857142857,Advertising and Marketing Management,Daytime,Secondary education,Portuguese,Secondary Education,Basic Education 3rd Cycle,Administrative Staff,Service/Sales/Security,No,No,No,Yes,Female,Yes,0.47058823529411753,No,0.0,0.375,0.4375,0.38095238095238093,0.32291666666666674,0.0,0.0,0.375,0.4375,0.41666666666666663,0.45725806451612894,0.0,0.2093023255813954,0.0,0.12417437252311753,Graduate,10.0,9.0,1.0999999999999996,0
Single,2nd phase—general contingent,0.2857142857142857,Communication Design,Daytime,Secondary education,Portuguese,General commerce course,Basic Edu 2nd Cycle,Administrative Staff,Student,Yes,No,No,Yes,Male,No,0.17647058823529416,No,0.0,0.5,0.5625,0.5714285714285714,0.3402777777777777,0.0,0.0,0.5,0.375,0.41666666666666663,0.418548387096774,0.0,0.0,0.7555555555555555,0.5785997357992074,Graduate,12.0,11.0,0.5333333333333332,0
Single,1st phase—general contingent,1.0,Management,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Edu 1st Cycle,Unskilled Workers,Unskilled Workers,Yes,No,No,Yes,Male,No,0.3529411764705883,No,0.0,0.375,0.375,0.38095238095238093,0.6875,0.0,0.0,0.375,0.3125,0.41666666666666663,0.6701612903225805,0.0,0.40697674418604646,0.3111111111111111,0.8031704095112285,Enrolled,10.0,9.0,-0.1999999999999993,0
Single,Change in course,0.5714285714285714,Informatics Engineering,Daytime,Secondary education,Portuguese,Accounting & Admin course,Basic Education 3rd Cycle,Unskilled Workers,Farmers/Ag Workers,Yes,No,Yes,Yes,Male,No,0.05882352941176472,No,0.0,0.375,0.5625,0.19047619047619047,0.27083333333333326,0.0,0.0,0.375,0.5625,0.0,0.0,0.0,0.9186046511627907,0.7999999999999999,0.0,Enrolled,10.0,2.0,-3.125000000000001,0
Single,Over 23 years old,0.2857142857142857,Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Administrative Staff,Armed Forces,No,No,No,Yes,Male,No,0.4117647058823528,No,0.0,0.625,1.0,0.0,0.0,0.0,0.0,0.625,0.4375,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,14.0,0.0,-0.5250000000000004,1
Single,2nd phase—general contingent,0.5714285714285714,Journalism and Communication,Daytime,Secondary education,Brazilian,General commerce course,Secondary Education,Unskilled Workers,Unskilled Workers,Yes,No,No,No,Female,No,0.23529411764705888,Yes,0.0,0.5,0.375,0.5714285714285714,0.6875,0.0,0.0,0.5,0.375,0.5,0.6411290322580644,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-0.5,0
Single,International student (bachelor),0.2857142857142857,Equiniculture,Daytime,Secondary education,Brazilian,Secondary Education,Secondary Education,Administrative Staff,Administrative Staff,No,No,No,Yes,Female,No,0.5294117647058822,Yes,0.0,0.5,0.4375,0.19047619047619047,0.47916666666666674,0.0,0.0,0.5,0.375,0.0,0.0,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,12.0,2.0,-5.125000000000001,0
Married,Over 23 years old,0.2857142857142857,Basic Education,Daytime,11th year—not completed,Portuguese,Administration & Commerce course,Unknown,Student,Student,No,No,No,Yes,Female,No,1.0,No,0.0,0.5,0.75,0.2857142857142857,0.5486111111111109,0.0,0.0,0.5,0.875,0.0,0.0,0.0,0.0,0.7555555555555555,0.5785997357992074,Dropout,12.0,3.0,-5.791666666666667,0
Married,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Education 3rd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,1.0,No,0.0,0.75,0.6875,0.7619047619047619,0.46614583333333326,0.0,0.0,0.5,0.4375,0.5,0.5282258064516129,0.0,0.5930232558139535,1.0,0.3117569352708058,Graduate,14.0,14.0,0.4583333333333339,0
Single,International student (bachelor),0.2857142857142857,Informatics Engineering,Daytime,Secondary education,Santomean,Accounting & Admin course,Higher Education Degree,Unskilled Workers,Scientific Specialists,Yes,No,No,Yes,Male,No,0.11764705882352944,Yes,0.0,0.375,0.5625,0.47619047619047616,0.6875,0.0,0.0,0.375,0.6875,0.25,0.6169354838709676,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Enrolled,10.0,8.0,-0.75,0
Single,1st phase—general contingent,1.0,Journalism and Communication,Daytime,Secondary education,Portuguese,Administration & Commerce course,Secondary Education,Service/Sales/Security,Service/Sales/Security,Yes,No,No,Yes,Female,No,0.05882352941176472,No,0.0,0.5,0.375,0.5714285714285714,0.6527777777777777,0.0,0.0,0.5,0.375,0.5,0.6249999999999999,0.0,0.15116279069767458,0.4888888888888888,1.0,Graduate,12.0,12.0,-0.33333333333333215,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Skilled Industry Workers,Skilled Industry Workers,Yes,No,No,Yes,Female,Yes,0.05882352941176472,No,0.0,0.625,0.4375,0.6666666666666666,0.6614583333333333,0.0,0.0,0.75,0.5625,0.6666666666666666,0.7357526881720432,0.0,0.5581395348837211,0.28888888888888886,0.7727873183619551,Graduate,15.0,15.0,0.7277777777777796,0
Single,1st phase—general contingent,0.2857142857142857,Veterinary Nursing,Daytime,Secondary education,Portuguese,Secondary Education,Bachelor’s Degree,Unskilled Workers,Legislative/Executive Officers,Yes,No,No,Yes,Female,No,0.11764705882352944,No,0.0,0.375,0.4375,0.47619047619047616,0.7083333333333333,0.0,0.0,0.375,0.4375,0.41666666666666663,0.6701612903225805,0.0,0.5930232558139535,1.0,0.3117569352708058,Enrolled,10.0,10.0,-0.3999999999999986,0
Single,1st phase—general contingent,1.0,Nursing,Daytime,Secondary education,Portuguese,Higher Education Degree,Higher Education Degree,Scientific Specialists,Scientific Specialists,Yes,No,Yes,No,Female,No,0.11764705882352944,No,0.0,0.625,0.625,0.38095238095238093,0.4750000000000001,0.0,0.0,0.625,0.4375,0.0,0.0,0.0,0.7325581395348838,0.11111111111111112,0.6406869220607662,Dropout,14.0,4.0,-5.085000000000002,0
Single,Short cycle diploma holders,0.2857142857142857,Veterinary Nursing,Daytime,Professional higher technical course,Portuguese,Accounting & Admin course,Basic Edu 2nd Cycle,Unskilled Workers,Unskilled Workers,No,No,No,Yes,Female,No,0.23529411764705888,No,0.0,1.0,0.75,0.7619047619047619,0.5703125,0.0,0.0,0.875,0.875,0.41666666666666663,0.6314516129032258,0.0,0.15116279069767458,0.4888888888888888,1.0,Dropout,19.0,13.0,0.5250000000000004,0
Single,1st phase—general contingent,1.0,Animation and Multimedia Design,Daytime,Secondary education,Portuguese,Secondary Education,Secondary Education,Unskilled Workers,Armed Forces,Yes,No,No,Yes,Female,No,0.17647058823529416,No,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9999999999999999,0.24444444444444446,0.4147952443857331,Graduate,4.0,0.0,-0.5250000000000004,1
Married,Over 23 years old,0.2857142857142857,Social Service (evening attendance),Evening,Secondary education,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Farmers/Ag Workers,Service/Sales/Security,Yes,No,No,Yes,Female,No,1.0,No,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.2093023255813954,0.0,0.12417437252311753,Dropout,12.0,0.0,-0.5250000000000004,1
Divorced,Over 23 years old,0.2857142857142857,Agronomy,Daytime,Other—11th year,Portuguese,Administration & Commerce course,Basic Edu 1st Cycle,Unskilled Workers,Farmers/Ag Workers,No,No,No,Yes,Female,No,1.0,No,0.0,1.0,1.0,1.0,0.7532894736842104,0.0,0.0,1.0,0.875,1.0,0.7118486352357319,0.0,0.9186046511627907,0.7999999999999999,0.0,Graduate,20.0,22.5,-0.4008097165991895,0
